code,title,units,prereqs,offered,corrupt
MCELLBI 259J,Research Review in Immunology and Pathogenesis: Immune Evasion by Viruses,2 Units," Enrollment is restricted to students conducting research in the laboratory of the instructor, or requires consent of instructor","Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
The mechanisms used by viruses to counteract the pressure of the immune system.",0
MCELLBI 259M,Research Review in Immunology and Pathogenesis: Innate Immunity and Innate Control of Adaptive Immunity,2 Units," Enrollment is restricted to students conducting research in the laboratory of the instructor, or requires consent of instructor","Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Innate immunity and innate control of adaptive immunity.",0
MCELLBI 259N,"Research Review in Immunology and Pathogenesis: Immunology, Microbiology, and Genetics of Bacterial Pathogenesis",2 Units," Enrollment is restricted to students conducting research in the laboratory of the instructor, or requires consent of instructor","Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Role of innate host responses in defense against intracellular bacterial pathogens.",0
MCELLBI C261,Cellular and Developmental Neurobiology,3 Units,,"Terms offered: Fall 2017, Fall 2016, Spring 2016<br/>
This course covers the molecular/cellular basis of neuron excitability (membrane potentials, action potential generation and propagation, ion channels), synaptic transmission and plasticity, sensory receptor function, and developmental neurobiology.",0
MCELLBI C262,Circuit and Systems Neurobiology,3 Units,,"Terms offered: Spring 2018, Spring 2017, Fall 2015<br/>
Advanced coverage of current research problems in systems-level neuroscience, and experimental and computational techniques used for these studies.",0
MCELLBI 269A,Research Review in Neurobiology: Special Topics in Neuroplasticity,2 Units," Enrollment is restricted to students conducting research in the laboratory of the instructor, or requires consent of instructor","Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Molecular and cellular studies of nerve growth, axon guidance, synaptic formation, and synaptic plasticity using electrophysiological and optical imaging techniques.",0
MCELLBI 269B,Research Review in Neurobiology: Synaptic Transmission and Neuromodulation,2 Units," Enrollment is restricted to students conducting research in the laboratory of the instructor, or requires consent of instructor","Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Review of current literature and discussion of original research.",0
MCELLBI 269C,Research Review in Neurobiology: Molecular Mechanisms of Neuronal Plasticity,2 Units," Enrollment is restricted to students conducting research in the laboratory of the instructor, or requires consent of instructor","Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Research in our laboratory focuses on understanding how neurons use biochemical pathways to integrate diverse types of information in order to adjust synaptic strength and modulate neuronal excitability, and how these interactions go awry in disease. To investigate this we are taking a multi-disciplinary approach incorporating molecular, biochemical, imaging, and electrophysiological analyses in mouse and human cells.",0
MCELLBI 269D,Research Review in Neurobiology: Signaling Within and Between Neurons,2 Units," Enrollment is restricted to students conducting research in the laboratory of the instructor, or requires consent of instructor","Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Review of recent research in molecular mechanisms involved in intracellular and extracellular signaling in the nervous system.",0
MCELLBI 269E,Molecular and Biophysical Neuroscience,2 Units," Enrollment is restricted to students conducting research in the laboratory of the instructor, or requires consent of the instructor","Terms offered: Spring 2018, Fall 2017, Fall 2016<br/>
Review of research in molecular and biophysical aspects of sensory transduction and electrical signaling in the nervous system.",0
MCELLBI 269F,Optogenetic Dissection of Neural Circuits,2 Units," Enrollment is restricted to students conducting research in the laboratory of the instructor, or requires consent of instructor","Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Research review in neurobiology. Review of recent optogenetic strategies for dissecting neural connectivity, function, and dysfunction in the rodent and primate brain.",0
MCELLBI 269G,Research Review in Development and Application of Advanced Methods for In Vivo Imaging,2 Units," Enrollment is restricted to students conducting research in the laboratory of the instructor, or requires consent of instructor","Terms offered: Spring 2018, Spring 2008, Fall 2007<br/>
Development and application of optical imaging methods for clearer, deeper, and faster imaging of biological tissue in vivo, including a critical review of the current research.",0
MCELLBI 269H,Research Review in Neurobiology: Recent Advances in Retinal Neurobiology,2 Units," Enrollment is restricted to students conducting research in the laboratory of the instructor, or requires consent of instructor","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Review of current literature and discussion of original research.",0
MCELLBI 269I,Research Review in Neurobiology: Stem Cells and Gene Therapy in the Nervous System,2 Units," Enrollment is restricted to students conducting research in the laboratory of the instructor, or requires consent of instructor","Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
The basic investigation of neural differentiation of stem cells, as well as the<br/>
use of stem cells and gene delivery for neuroregeneration.",0
MCELLBI 269J,Research Review in Neurobiology: Taste Recognition in Drosophila,2 Units," Enrollment is restricted to students conducting research in the laboratory of the instructor, or requires consent of instructor","Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
The molecular and cellular basis of taste perception in the model organism .",0
MCELLBI 269M,Research Review in Neurobiology: Insect Neurophysiology,2 Units," Enrollment is restricted to students conducting research in the laboratory of the instructor, or requires consent of instructor","Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Drosophila mutants that have behavioral abnormalities to unravel new and basic features of nervous system structure and function.",0
MCELLBI 269O,Research Review in Neurobiology: Neural Circuits for Sensory Processing and Behavior,2 Units," Enrollment is restricted to students conducting research in the laboratory of the instructor, or requires consent of instructor","Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Microcircuitry of the cerebral cortex that underlies sensory processing and adaptive behavior.",0
MCELLBI 269Q,Research Review in Neurobiology: Sensory Processing and Plasticity in Cerebral Cortex,2 Units," Enrollment is restricted to students conducting research in the laboratory of the instructor, or requires consent of instructor","Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
How the cerebral cortex processes sensory input and stores information about the sensory world. We focus on the rat's primary somatosensory (S1) cortex.",0
MCELLBI 269R,Research Review in Neurobiology: Potassium Channels and Synaptic Plasticity,2 Units," Enrollment is restricted to students conducting research in the laboratory of the instructor, or requires consent of instructor","Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Review of current literature and discussion of original research.",0
MCELLBI 269S,Research Review in Neurobiology: Molecular Mechanisms of Olfaction,2 Units," Enrollment is restricted to students conducting research in the laboratory of the instructor, or requires consent of instructor","Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Review of current literature and discussion of original research.",0
MCELLBI 269T,Research Review in Neurobiology: Processing of Visual Information in the Mammalian Brain,2 Units," Enrollment is restricted to students conducting research in the laboratory of the instructor, or requires consent of instructor","Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Review of current literature and discussion of original research.",0
MCELLBI 269U,Research Review in Neurobiology: Diseases/Retina,2 Units," Enrollment is restricted to students conducting research in the laboratory of the instructor, or requires consent of instructor","Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Evaluation of current research in molecular mechanisms underlying diseases of the retina.",0
MCELLBI 269W,Research Review in Neurobiology: Neural Activity Affecting the Assembly of Neural Circuits,2 Units," Enrollment is restricted to students conducting research in the laboratory of the instructor, or requires consent of instructor","Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
How neural activity affects the assembly of neural circuits.",0
MCELLBI 280C,Selected Topics in Molecular and Cell Biology,1 Unit, Graduate standing and consent of instructor,"Terms offered: Spring 2016, Spring 2012, Spring 2011<br/>
The course will focus on fundamental principles, essential concepts, and recent advances in select topics in molecular and cell biology. Topics include genomics and computational biology, molecular evolution, neurons and synapses, microbi ology and immunology, macromolecular structure and function, and scientific writing. Courses are taught in tandem and maybe taken individually.",0
MCELLBI 280D,Selected Topics in Molecular and Cell Biology,1 Unit, Graduate standing or consent of instructor,"Terms offered: Fall 2017, Spring 2010<br/>
The course will focus on fundamental principles, essential concepts, and recent advances in select topics in molecular and cell biology. Topics include genomics and computational biology, molecular evolution, neurons and synapses, microbi ology and immunology, macromolecular structure and function, and scientific writing. Courses are taught in tandem and maybe taken individually.",0
MCELLBI 280F,Selected Topics in Molecular and Cell Biology,1 Unit, Graduate standing and consent of instructor,"Terms offered: Fall 2016, Spring 2012, Spring 2011<br/>
The course will focus on fundamental principles, essential concepts, and recent advances in select topics in molecular and cell biology. Topics include genomics and computational biology, molecular evolution, neurons and synapses, microbi ology and immunology, macromolecular structure and function, and scientific writing. Courses are taught in tandem and maybe taken individually.",0
MCELLBI 288,Data Science for Molecular and Cell Biology,2 Units," Graduate standing in the biological sciences or permission from instructors. Prior introductory exposure to programming is desired, e.g., through Data Science 8, MCB Python “boot camp,” or self taught from introductory programming tutorials. Please see http://python.berkeley.edu/resources/ for suggested resources. No prior statistics is assumed. The course is not suitable for students with advanced training in statistics or machine learning","Terms offered: Spring 2018<br/>
Data science is rapidly becoming a critical skill for molecular and cell biologists. This course provides a survey of data science concepts and methods, including practical statistical inference and modeling, data visualization and exploration, elementary machine learning, and simulation. The course is practically oriented. Diverse real-world datasets, along with simulated data, will be used to develop skills and intuition.",0
MCELLBI 290,Graduate Seminar,1 Unit, Graduate standing in the department or consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Graduate student presentations on selected research topics in molecular and cell biology. Several sections covering different topics offered each semester. Concurrent enrollment in more than one section is permitted. List of topics to be announced before each semester.",0
MCELLBI 291A,Introduction to Research,2 - 12 Units, Consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Closely supervised experimental work under the direction of an individual faculty member; an introduction to experimental methods and research approaches in particular areas of molecular and cell biology.",0
MCELLBI 291B,Introduction to Research,2 - 12 Units, Consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Closely supervised experimental work under the direction of an individual faculty member; an introduction to experimental methods and research approaches in particular areas of molecular and cell biology.",0
MCELLBI 292,Research,3 - 12 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Individual research under the supervision of a faculty member.",0
MCELLBI 293A,Research Seminar,2 Units, Concurrent enrollment in 291A or 292,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Seminar on presentation and evaluation of results in area of student's individual research interests.",0
MCELLBI 293C,Responsible Conduct in Research,1 Unit, Consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
The purpose of this course is to ensure that research trainees receive ample training in Responsible Conduct in Research. Students also gain an understanding of federal, state, and UC Berkeley policies and resources available to further support their research endeavors.",0
MCELLBI 293S,Foundations of Biostatistical Practice,1 Unit, Consent of instructor,"Terms offered: Spring 2018<br/>
This course is designed to introduce students to the foundations of statistics in the context of biological research. Rather than focusing on a catalog of specific methods (by essence non-exhaustive and rapidly outdated), the course emphasizes general concepts and approaches necessary for sound statistical practice. Topics covered include: exploratory data analysis (EDA); data visualization; inferential reasoning; models and assumptions; statistical computing; computationally",0
MCELLBI 295,Careers for Life Sciences Ph.D's,1 Unit, Open to graduate and postdoctoral students,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course is designed to assist graduate students in the biological sciences with planning their postgraduate careers. Weekly guest speakers will present their experiences on a variety of topics. Postdoctoral students are invited. Topics may include academia; job searches; setting up a laboratory; patent law/technology transfer; public policy/regulatory affairs; bioinformatics; science writing/technical support; forensic science; postdoctoral",0
MCELLBI 380,Teaching of Molecular and Cell Biology,1 - 2 Units, Appointment as graduate student instructor or consent of instructor,"Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
Teaching laboratories and/or discussions for Molecular and Cell Biology courses: analysis of specific format and problems. Two units of credit for those with 50% teaching appointment; one unit of credit for those with 25% teaching appointment.",0
MCELLBI 481B,Instrumentation in Molecular and Cell Biology: Transmission Electron Microscopy,1 - 4 Units, Graduate standing; consent of instructor and sponsorship of a faculty member,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Individualized laboratory instruction.",0
MCELLBI 481C,Instrumentation in Molecular and Cell Biology: Scanning Electron Microscopy,1 - 4 Units, Graduate standing; consent of instructor and sponsorship of a faculty member,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Individualized laboratory instruction.",0
